"x1"	"x2"	"x3"	"x4"	"x5"	"x6"	"x7"	"x8"	"x9"	"z1"	"z2"	"z3"	"z4"	"z5"	"z6"	"z7"	"z8"	"z9"	"y"
0.0786347563192248	0.258984251380898	0.189110886694398	0.449553278980311	0.983382050930522	0.442633046715055	0.808869168090168	0.985218613850884	0.993169692251831	2	3	3	2	2	1	1	3	3	11.1370171872361
0.0331309862365015	0.323206627967302	0.197456028622109	0.569487579588313	0.242396818355192	0.012630209447816	0.512187025602907	0.474358053968754	0.816583473761566	2	3	3	2	2	1	1	3	3	6.98844639502123
0.620097596379928	0.522220518444665	0.504449758881237	0.287983589337673	0.184748870111071	0.35387104016263	0.783818460654002	0.12062524322886	0.446817058341112	2	3	3	2	2	1	1	3	3	7.60168551165674
0.756674951519817	0.0945729813911021	0.47951186537277	0.472617094747256	0.170515163489617	0.952344503710046	0.131482629573438	0.354744274478871	0.0169435613020323	2	3	3	2	2	1	1	3	3	8.21846114932725
0.466580483198632	0.748964230054989	0.740372441629879	0.102322020619176	0.20470517875161	0.602872794577852	0.0377800820209086	0.5337283589039	0.78068238498643	2	3	3	2	2	1	1	3	3	8.6578738794217
0.666744815229904	0.345581254165154	0.865372889325954	0.365498748433311	0.955119568686932	0.561203519664705	0.484424902917817	0.807287068185397	0.808714884046931	2	3	3	2	2	1	1	3	3	16.2466428009448
0.89437734334264	0.641297792326659	0.366554999810178	0.995136041513178	0.675566862791311	0.507268109626602	0.643419816796668	0.0999703492829576	0.938755661889445	2	3	3	2	2	1	1	3	3	10.1018622356737
0.221229047207162	0.609563824052457	0.0776063399063423	0.0895035295980051	0.379745878435206	0.433003041723277	0.00703184063313529	0.68890920762904	0.406664409511723	2	3	3	2	2	1	1	3	3	5.11664013569239
0.776618871795945	0.236284337285906	0.423458371360321	0.343465122985654	0.225131447748281	0.313306879331358	0.564749494395219	0.509973512634169	0.624575921581127	2	3	3	2	2	1	1	3	3	9.35849029479836
0.615701161907054	0.463049276559614	0.974664962058887	0.0726638180296868	0.786586899985559	0.0977433829917572	0.658215401701164	0.266847553269472	0.329318008811679	2	3	3	2	2	1	1	3	3	10.3680488401137
0.888633481361903	0.263890861424152	0.213279911719728	0.12101016205037	0.233040111449081	0.344680357193574	0.596442567892373	0.512915130320471	0.766885550590232	2	3	3	2	2	1	1	3	3	8.32036002736267
0.17670744471252	0.943135572557803	0.284891850103158	0.703398328730837	0.606995284345467	0.708493143278174	0.383294469437096	0.375292993974872	0.270594631552231	2	3	3	2	2	1	1	3	3	8.33186808256701
0.385514574390836	0.613258337327279	0.351636809748597	0.989849269373808	0.974289939308073	0.126427886784077	0.743013320262544	0.907285967327189	0.499416725486517	2	3	3	2	2	1	1	3	3	10.9168425286725
0.289823393614497	0.194080060014967	0.263774662904907	0.037351427313406	0.425280124782585	0.0572138216509484	0.28383343716152	0.382689632996917	0.246261052247137	2	3	3	2	2	1	1	3	3	3.83737441101736
0.82926746058045	0.787144209125545	0.436577483904548	0.390364613248967	0.871287472040858	0.820853093666956	0.349613988120109	0.430066609317437	0.50932979703648	2	3	3	2	2	1	1	3	3	12.7375432511766
0.47365796482889	0.360465390747413	0.944496772277635	0.588711728064809	0.794017839615699	0.869840423627756	0.817052450382616	0.967735883779824	0.745801610369235	2	3	3	2	2	1	1	3	3	15.4946793246226
0.849881048940588	0.074726920244284	0.0217148747271858	0.546365379362833	0.669058831767179	0.385841053507756	0.770920579019003	0.181004112288356	0.0450433461950161	2	3	3	2	2	1	1	3	3	7.68040603610567
0.676773628448136	0.202346057766117	0.839808791605756	0.419382144259289	0.252693137500901	0.200694376199972	0.297299463849049	0.175159860220738	0.101893405809533	2	3	3	2	2	1	1	3	3	7.71657397097495
0.433026904189028	0.449026665461715	0.666708660379518	0.0954820844321512	0.928936697326135	0.112059329182375	0.0472337561124004	0.727163338644896	0.869427224071696	2	3	3	2	2	1	1	3	3	11.8867878486575
0.870938130670693	0.855224025768693	0.45365717852721	0.264852392675821	0.618455355353653	0.663930657238234	0.187315062058624	0.0883766260533594	0.795561069236137	2	3	3	2	2	1	1	3	3	10.1383689958572
0.128410747619346	0.355198389040306	0.631627903047483	0.673768956896383	0.466797585922759	0.415156438711565	0.438764453295153	0.574418510361575	0.683707628746051	2	3	3	2	2	1	1	3	3	10.0959536196924
0.973909609217662	0.147846442707814	0.324619986698963	0.636770253800787	0.806801144462079	0.337617258287501	0.200162380845286	0.335352784954011	0.727158672832884	2	3	3	2	2	1	1	3	3	11.8013745543631
0.703082164453808	0.288089135808405	0.891599115466233	0.926286251987331	0.345558677595109	0.559871735635679	0.326324219293892	0.488424050731119	0.51949673993513	2	3	3	2	2	1	1	3	3	10.8404377817895
0.00664381883339956	0.403773374466691	0.824603284860496	0.258388174574357	0.580228073636536	0.960510963643901	0.880982692402322	0.92530529585667	0.469132127710618	2	3	3	2	2	1	1	3	3	13.4273533885085
0.159634002177045	0.160604435361456	0.963514940668829	0.826484142504632	0.942953334790654	0.720495609058999	0.612847229375038	0.214482811572962	0.00681243631523103	2	3	3	2	2	1	1	3	3	9.65451674047961
0.906602641951758	0.151323447853792	0.932743100430816	0.226360465299804	0.439001542187761	0.226606974359602	0.176152444926556	0.426157363490202	0.216195385535248	2	3	3	2	2	1	1	3	3	9.20232289031179
0.792726017266978	0.890760406809859	0.534865407331381	0.232075107113924	0.214105812925845	0.651360438973643	0.0902367557701655	0.327379271823447	0.957050530852284	2	3	3	2	2	1	1	3	3	9.03556770636433
0.0963149695121683	0.025735424249433	0.411756354828831	0.815966262568254	0.639979919604957	0.46827983974712	0.0734244297468103	0.281590813384391	0.065741844184231	2	3	3	2	2	1	1	3	3	5.5032048327699
0.48424120962387	0.385704351244494	0.152632365259342	0.792764129766729	0.305846590781584	0.54068251676159	0.415688625646289	0.40585760450922	0.311660931282677	2	3	3	2	2	1	1	3	3	6.43014332234358
0.523207435472868	0.998895628375467	0.872892873410601	0.0665035553532653	0.859699103164021	0.376027832247783	0.937716992059723	0.587826730350498	0.7039558843337	2	3	3	2	2	1	1	3	3	10.6513078510564
0.458521681416314	0.711256355806254	0.809481998919509	0.939652584770229	0.279862455935217	0.89991176699521	0.972658309072722	0.346012104870752	0.858908099923283	2	3	3	2	2	1	1	3	3	9.33636543163997
0.130349267609417	0.935237697705161	0.0691570962406695	0.459862955978606	0.570165451138746	0.402044220864773	0.191391217270866	0.599585015696939	0.0296107227238826	2	3	3	2	2	1	1	3	3	6.04278528035592
0.343467938818503	0.398985094737727	0.125766027467325	0.727018531139474	0.683398374216631	0.00958325372310355	0.0664698437438346	0.826087079599965	0.887801549676806	2	3	3	2	2	1	1	3	3	9.70197589774
0.235011735456064	0.589738889508881	0.765390194116626	0.964757344657555	0.813928707207087	0.290990041948389	0.398860989720561	0.881822690048721	0.579178116908297	2	3	3	2	2	1	1	3	3	12.6604392928785
0.214353751682211	0.66968327047769	0.718219152255915	0.889421929593664	0.168835038591642	0.889492198762018	0.84273844485404	0.136532372923102	0.259979559239	2	3	3	2	2	1	1	3	3	8.00419801037071
0.817268145028502	0.133028301377781	0.012091240119189	0.840235514726955	0.99639520795783	0.848846745551564	0.899061126848683	0.292567260237411	0.0505281580402516	2	3	3	2	2	1	1	3	3	8.40504216948326
0.367909590681083	0.971857312340289	0.57841308288509	0.556488360590301	0.334074377042707	0.693453911447432	0.901134524759836	0.994947767790873	0.920126939606853	2	3	3	2	2	1	1	3	3	10.8126912185846
0.535901167814154	0.687426580963656	0.245981812705286	0.321301119518466	0.621712176043075	0.217727288790047	0.167125648707151	0.250719890512992	0.097684776133392	2	3	3	2	2	1	1	3	3	6.05655831847692
0.747290575625375	0.79265363345854	0.693754571280442	0.801623911752831	0.737710719860625	0.992939781651367	0.830550182957668	0.979580794195645	0.292865736086387	2	3	3	2	2	1	1	3	3	13.8611480105732
0.323192467109766	0.694694757082034	0.148816136291716	0.919743161613587	0.644865482742898	0.918041245585773	0.495925685351249	0.665031887399964	0.398478753955569	2	3	3	2	2	1	1	3	3	8.98322447901686
0.26966435715789	0.752967093670741	0.39090796303004	0.110796400569379	0.520552370543592	0.255144024537876	0.629467513686977	0.63226611668244	0.978662428706884	2	3	3	2	2	1	1	3	3	8.85844598050925
0.142413480659015	0.22205195693532	0.27478605318116	0.192311317962594	0.415502477465197	0.321928962308448	0.954155933058355	0.315685688476078	0.601309020328335	2	3	3	2	2	1	1	3	3	5.62346303915543
0.208096158178523	0.296296842223965	0.130144041450694	0.501780827171169	0.590958953166846	0.479200537488796	0.601311696821358	0.00308631219901145	0.981766642902512	2	3	3	2	2	1	1	3	3	7.4092030177968
0.781847249222919	0.834400139627978	0.348100992294494	0.176388353407383	0.868528626747429	0.676259465061594	0.422398342811503	0.454520884333178	0.35984355696477	2	3	3	2	2	1	1	3	3	10.5347151136404
0.0881945033720695	0.0859013080387376	0.790456832719501	0.851780815473758	0.49695757631911	0.175952726225369	0.859308574912138	0.702232164528687	0.131998424925841	2	3	3	2	2	1	1	3	3	9.09580443629376
0.0515821589413099	0.492139444374479	0.379098172890954	0.954861171729863	0.488010117737576	0.45526287188055	0.409443343337625	0.792549819943961	0.47544070149539	2	3	3	2	2	1	1	3	3	9.13732623363543
0.734341145821381	0.861723121986724	0.16821916715242	0.0136759080528282	0.158953427136876	0.391103989202529	0.504762677594554	0.0238180851796642	0.635485115868505	2	3	3	2	2	1	1	3	3	5.38265889459143
0.50190520208329	0.0487689160369337	0.626435809291433	0.640529989749193	0.385805801246315	0.186576048990246	0.274953754444141	0.866623982454184	0.364189179867972	2	3	3	2	2	1	1	3	3	10.6186404213484
0.318879332668148	0.275311399132479	0.408661067674402	0.576830302271992	0.11833916389849	0.76882852881914	0.314004640700296	0.0449202802870423	0.542456700827461	2	3	3	2	2	1	1	3	3	7.353143944716
0.861560039920732	0.910891179782338	0.955024030455388	0.305995591634419	0.696601755451411	0.518596632431727	0.798766097889748	0.60987441412406	0.752635959878098	2	3	3	2	2	1	1	3	3	11.7780590026304
0.279501240111422	0.113239628917072	0.00224802610464394	0.525352493207902	0.0570757343666628	0.752112125211861	0.723606316384394	0.776140894717537	0.619357524972875	2	3	3	2	2	1	1	3	3	7.64328826909523
0.356145463914145	0.598285501112696	0.851754015660845	0.310199881209992	0.0240544448210858	0.195227976571769	0.261940147564746	0.0195226089563221	0.96000531951664	2	3	3	2	2	1	1	3	3	8.33310739844834
0.198470112483483	0.845143809374422	0.445647664999124	0.77422655468341	0.0449290940235369	0.100009487355128	0.221773199378513	0.756776156029664	0.656340463496745	2	3	3	2	2	1	1	3	3	9.04583195363171
0.427910679960623	0.733730581696145	0.77611862125108	0.0584663866646588	0.293188946058508	0.306603459189646	0.108042629691772	0.206658279963303	0.161462555970065	2	3	3	2	2	1	1	3	3	5.40585699939433
0.406273566484451	0.00146391946589574	0.985964271111879	0.598973391321488	0.192760559807066	0.813547208560631	0.118048920691945	0.224356895035598	0.435461195278913	2	3	3	2	2	1	1	3	3	9.09282864118889
0.0428184161218815	0.0671131026698276	0.596261177451816	0.622737465600949	0.140697262720205	0.644268959907349	0.237069571795873	0.523467779292259	0.913444962878712	2	3	3	2	2	1	1	3	3	9.0328560267144
0.377002800116315	0.653415371021256	0.498705578963272	0.60504509434104	0.705923560124356	0.493714944333769	0.0114918952365406	0.612074394694064	0.117235692352988	2	3	3	2	2	1	1	3	3	8.72212933374657
0.934141124740709	0.244211591440253	0.0597654652316123	0.780534870610572	0.007671219476033	0.98569559721509	0.757844381332398	0.410611008636188	0.77193624335574	2	3	3	2	2	1	1	3	3	8.97608276574294
0.106491559490096	0.217623751182109	0.226025068466552	0.835826256070286	0.401552919363603	0.071936378646642	0.82021493338747	0.462242198542226	0.190357599572744	2	3	3	2	2	1	1	3	3	6.009153103189
0.334582626391202	0.777885212940164	0.900390309281647	0.519498841923196	0.651647361791693	0.839556375029497	0.663085767203011	0.0701329330843873	0.896755435965024	2	3	3	2	2	1	1	3	3	12.2450186860911
0.94334766901331	0.470470484569669	0.52420379168354	0.732608315502293	0.502091104160063	0.804906257952098	0.584126037387177	0.559730658081826	0.67023492944194	2	3	3	2	2	1	1	3	3	13.116120720363
0.959307424693834	0.929898720050696	0.563329795016907	0.029509600433521	0.895782076444011	0.932691668428015	0.253980044517666	0.842895553126	0.265085773447063	2	3	3	2	2	1	1	3	3	12.8865565533466
0.69998937379336	0.012200262802653	0.819866413997952	0.655971449690405	0.285776231181808	0.771894596861675	0.995718552055769	0.626933671121951	0.382411099495366	2	3	3	2	2	1	1	3	3	11.2031029819972
0.576618844307959	0.517514062926639	0.84880209564697	0.35304712375626	0.935457659882959	0.713706326996908	0.452545219068415	0.936373697449453	0.871874509437475	2	3	3	2	2	1	1	3	3	17.0008337262138
0.859595100951847	0.0529375365120359	0.518905928838067	0.213216286369134	0.54691077935975	0.587846687603742	0.0502827336848713	0.655181238001678	0.828770217904821	2	3	3	2	2	1	1	3	3	11.2518621589708
0.988137301020324	0.42748595185345	0.642419644920155	0.182352900011465	0.565686987026129	0.166819697553292	0.445461646888871	0.162506000569556	0.308691859073006	2	3	3	2	2	1	1	3	3	9.84714167976479
0.511801052712835	0.437863495962229	0.91175529146567	0.157235294186976	0.260426438956056	0.244835758635309	0.639605154830497	0.0653775200410746	0.643677079784684	2	3	3	2	2	1	1	3	3	8.48277513343053
0.256314444709569	0.817878039451316	0.315579217087943	0.0442159901582636	0.0306243141088635	0.859657321951818	0.712619777126238	0.958193462095223	0.487025558310561	2	3	3	2	2	1	1	3	3	9.5947518646282
0.551255161282606	0.305894487097394	0.540510772746056	0.167370202438906	0.534927728634793	0.278710290791932	0.860350858289748	0.712868267085869	0.832919036962558	2	3	3	2	2	1	1	3	3	9.61603719664332
0.966908763954416	0.677655342924409	0.8800262960908	0.336561839594506	0.0680925239785574	0.261277671789285	0.533913132981397	0.244535883311182	0.187649812940508	2	3	3	2	2	1	1	3	3	8.41692975246965
0.0272766028554179	0.824719718347769	0.104613771589939	0.461078031256329	0.768797860739287	0.360751793198287	0.371315946504474	0.308333641171921	0.343181367493235	2	3	3	2	2	1	1	3	3	7.79111178301982
0.919375797584653	0.486896990458481	0.208241184023209	0.431902267478872	0.35591731330147	0.94722747760592	0.687370025971904	0.392843259454239	0.231281661272515	2	3	3	2	2	1	1	3	3	10.6201311280224
0.564568086112849	0.506134911836125	0.255121014034376	0.423857775889337	0.392410413522739	0.426580643001944	0.125177057867404	0.835099179917015	0.0390995002840646	2	3	3	2	2	1	1	3	3	7.57970731463573
0.598322607639711	0.100122472967487	0.651622408081312	0.747021292450372	0.755980163384229	0.538243712489493	0.946489853917155	0.641848926797975	0.661109562204219	2	3	3	2	2	1	1	3	3	11.7960269039738
0.18576867762953	0.707988282479346	0.486426199492998	0.765769716168288	0.911092554966453	0.0333179954811931	0.335024347330909	0.442460852903314	0.420971333216876	2	3	3	2	2	1	1	3	3	9.62457052922759
0.659347561914474	0.312424128397834	0.99621451351326	0.240741641833447	0.450446143976878	0.0635603691660799	0.152533202487975	0.873191592921503	0.718344232232776	2	3	3	2	2	1	1	3	3	12.5618205301196
0.242974842241965	0.728161599100567	0.559198450627737	0.492360448143445	0.0858780659688637	0.154803364996333	0.523956915661693	0.78662316218717	0.332483222729061	2	3	3	2	2	1	1	3	3	8.99661750723493
0.993476334335282	0.984963023406453	0.299047140101902	0.904617451974191	0.718677096848842	0.523164805849083	0.672975201592781	0.108325073618907	0.220619192528538	2	3	3	2	2	1	1	3	3	7.99760371767942
0.0629238630412146	0.336562437056564	0.307405152949505	0.290260845723096	0.0912215755414218	0.79361519709928	0.576115084567573	0.360225532650948	0.457448946028017	2	3	3	2	2	1	1	3	3	6.91410222544921
0.307174364735838	0.87389402368106	0.460620589342434	0.69612109613372	0.900818285660353	0.0829814554192126	0.989769171732478	0.675701534701511	0.412817781425547	2	3	3	2	2	1	1	3	3	11.0039025259916
0.294063195548952	0.968890214923304	0.689681539798621	0.373549943433609	0.104115119779017	0.926829555304721	0.968224840823095	0.49682169733569	0.527763829980977	2	3	3	2	2	1	1	3	3	10.3466073638834
0.395778420767747	0.634774337646086	0.0307705459208228	0.531188026817981	0.471687930503394	0.789232852749992	0.69127529864898	0.110673304330558	0.555611142513808	2	3	3	2	2	1	1	3	3	8.1029018369996
0.169552979157306	0.181078025253955	0.0401168123073876	0.481769176572561	0.1381016229745	0.628581404224969	0.704428538430948	0.231290843533352	0.122655192650855	2	3	3	2	2	1	1	3	3	4.52218005573549
0.809526414957363	0.574352675687987	0.0995266505680047	0.277662195288576	0.445001103538089	0.63270170314936	0.874232901209034	0.198138782274909	0.375845266291872	2	3	3	2	2	1	1	3	3	7.86000022039392
0.443946490813978	0.375849691762123	0.112803621382918	0.618504695303272	0.778599144953769	0.976478422030341	0.245221774182282	0.549831420772243	0.0784484917181544	2	3	3	2	2	1	1	3	3	8.73336461983147
0.303176010060124	0.748009900075849	0.928875678959303	0.12130324779544	0.480135871591046	0.38937616916839	0.548837813544087	0.099142073947005	0.85613439255394	2	3	1	3	2	1	1	2	3	9.61553196516121
0.882408918493893	0.645346842992585	0.553612228082493	0.770753779897932	0.909469150609802	0.950822005185764	0.127983977578115	0.180052475878038	0.815627805786207	2	3	1	3	2	1	1	2	3	11.7831956923646
0.356908953122329	0.410984158781357	0.548714427170344	0.218500475992914	0.952359771134798	0.144492118298076	0.371887029067148	0.356117765088566	0.392187555013224	2	3	1	3	2	1	1	2	3	9.81961361436068
0.785928862460423	0.691028029213194	0.349977657708805	0.0952052714326419	0.801275610281154	0.00627333612646908	0.605704273618758	0.58436790938722	0.304073437200859	2	3	1	3	2	1	1	2	3	9.78267015320627
0.682974567778874	0.962657058055047	0.259355799502227	0.413241339849774	0.402410598718561	0.599151602208149	0.886087664868683	0.319125979717355	0.113187091981526	2	3	1	3	2	1	1	2	3	8.53498291135095
0.652677020530682	0.667581004826352	0.854938307581469	0.0146197302383371	0.530110351114999	0.710937544861808	0.400515134343877	0.864984821816906	0.353326583988965	2	3	1	3	2	1	1	2	3	11.3433397131512
0.565905998088419	0.592130996130873	0.572282500455622	0.580946171081159	0.0905102110886946	0.668259859236423	0.232776634022593	0.743942433528136	0.155440440841485	2	3	1	3	2	1	1	2	3	9.5673165366533
0.288186572096311	0.806824816109147	0.816097824696917	0.52646036045393	0.444730184599757	0.476632296151947	0.765424118146766	0.691414199555293	0.00232574908761308	2	3	1	3	2	1	1	2	3	10.7158764016461
0.392065273879562	0.78901039219927	0.919632240897045	0.599797001881525	0.784682808318175	0.97697868169751	0.0369945854623802	0.455685025735293	0.54905440086266	2	3	1	3	2	1	1	2	3	11.6501435279853
0.721968270340003	0.397281480473466	0.602245800527744	0.896651503187604	0.522034778331872	0.727144419320393	0.625756889181212	0.262277524943929	0.199039313099347	2	3	1	3	2	1	1	2	3	9.28642822712008
0.512850868760143	0.0293288784357719	0.411713792574592	0.0877109688287601	0.0075181646947749	0.178768930013757	0.802454286257271	0.391184080000967	0.795621942805592	2	3	1	3	2	1	1	2	3	5.31060835981069
0.371428738560062	0.570998348691501	0.511828749931883	0.736334848771803	0.0227803623443469	0.229190773044247	0.392091436267365	0.57103001753334	0.326376215352211	2	3	1	3	2	1	1	2	3	8.59511798289958
0.0755982885230333	0.339141573687084	0.248327546583023	0.233499015334528	0.985748969607521	0.629884740393609	0.82644106551772	0.965718197843526	0.968384407088161	2	3	1	3	2	1	1	2	3	11.6280740502412
0.860468139485456	0.153579647298902	0.599399580494501	0.347844549571164	0.999715209833812	0.156616840260103	0.640222371744458	0.871910153320059	0.951926805439871	2	3	1	3	2	1	1	2	3	13.9340200949209
0.951313953958452	0.442574767412152	0.64323479085695	0.641210160234477	0.910982815660536	0.865533519233577	0.185439179858658	0.849153320272453	0.704889275410678	2	3	1	3	2	1	1	2	3	15.3042357119989
0.343867162859533	0.118465315455105	0.20469264296582	0.183363805157132	0.859210109936539	0.824207257577218	0.329612249433994	0.658435361492448	0.733534100716934	2	3	1	3	2	1	1	2	3	10.2601386025982
0.553259877432138	0.513897520052269	0.787956661230419	0.0780390063929371	0.192147929260973	0.75027895887848	0.914144281207118	0.523838944218587	0.365565793621354	2	3	1	3	2	1	1	2	3	9.0878436536863
0.993469282877631	0.858573569662403	0.179206367041916	0.673225839815568	0.344907881787512	0.968598019650672	0.463619604401756	0.910627321202774	0.389839363326319	2	3	1	3	2	1	1	2	3	12.1158787764537
0.0231594474404119	0.520632398945745	0.13532692914363	0.433147266926244	0.580086511515547	0.255624521714635	0.585258073043078	0.856806558505632	0.893984194046352	2	3	1	3	2	1	1	2	3	10.2178478464929
0.984264596009161	0.104737767714541	0.403556994302198	0.639850727545563	0.944312498643994	0.61757154537132	0.539381469043437	0.0210015691607259	0.908952127594966	2	3	1	3	2	1	1	2	3	11.9853760179472
0.294975606955122	0.00792279782239348	0.504880270620342	0.790551115183625	0.462846965654753	0.888764402300585	0.350826245406643	0.704885484338738	0.16646140858531	2	3	1	3	2	1	1	2	3	7.81964656664786
0.634192041042261	0.899206865355372	0.267485982493963	0.357126694431063	0.0515862485184334	0.681047303793021	0.927290599066764	0.485905349671375	0.371061446785461	2	3	1	3	2	1	1	2	3	8.75783356726884
0.262142542316578	0.29176522129681	0.490524933324195	0.198852836557198	0.886637802342884	0.0578668776992708	0.51974559430033	0.365846034374554	0.12297522448469	2	3	1	3	2	1	1	2	3	7.84107437683844
0.145006817071699	0.726599795694929	0.383328666898888	0.49139843957033	0.332880101371557	0.373894164045341	0.0173343636794016	0.461688045272604	0.671977984714322	2	3	1	3	2	1	1	2	3	8.90395958652515
0.91410995939048	0.0900591183081269	0.964900632428471	0.913549801185727	0.201307461701799	0.768769789775833	0.130307247964665	0.492486644401215	0.714920912857633	2	3	1	3	2	1	1	2	3	9.43059999878642
0.242513888191897	0.546417620745487	0.152770050719846	0.240171407891903	0.508882549745031	0.994930104871746	0.99682725983439	0.606147299441509	0.484413552919868	2	3	1	3	2	1	1	2	3	8.67609259311583
0.673716638232581	0.0110313070006669	0.758416388181504	0.540582547185477	0.742494649083819	0.346416412214749	0.898505263389088	0.958456222363748	0.0663045075791888	2	3	1	3	2	1	1	2	3	10.2636991230976
0.451995143478271	0.233509654430673	0.223221468415577	0.442166391103528	0.47413210155908	0.118065638039261	0.686338493509684	0.545786620292347	0.182850633603521	2	3	1	3	2	1	1	2	3	6.73368753627896
0.576341045573354	0.461566406146158	0.441001140601002	0.513081145349424	0.0357997976383194	0.637411725558341	0.770712753427215	0.414615467705298	0.500315979188308	2	3	1	3	2	1	1	2	3	8.74034547913177
0.604376307895873	0.625513752503321	0.863583974363282	0.264458480784669	0.0690293282852508	0.310033889007755	0.309345797998831	0.948238235523459	0.996471183265094	2	3	1	3	2	1	1	2	3	12.3246947576064
0.316564194157254	0.566783312107436	0.675211079709698	0.067301707980223	0.640027395305224	0.240651272374671	0.731568291997537	0.68873604708584	0.477592985092197	2	3	1	3	2	1	1	2	3	9.98882150003397
0.449769131648354	0.943423692118377	0.23858361591585	0.706780116765294	0.137106234801467	0.587906895317137	0.226136496043764	0.906802123768721	0.343834444398526	2	3	1	3	2	1	1	2	3	10.683049540395
0.25995772117516	0.407358260918409	0.124506232901476	0.361415808585007	0.870813402705826	0.673812517370097	0.257274927089456	0.423104882740881	0.982092455648817	2	3	1	3	2	1	1	2	3	10.8371641851686
0.0640097675123252	0.266829386642203	0.149104640844744	0.386474931850098	0.750477234255522	0.0365178444352932	0.938973861234263	0.771070914380252	0.462376682783943	2	3	1	3	2	1	1	2	3	8.10129445096722
0.771793814739212	0.818838631676044	0.274635522852186	0.450064457692206	0.127448770108167	0.699457081602886	0.448719938818831	0.838797872704454	0.490348631206434	2	3	1	3	2	1	1	2	3	11.0989333870024
0.529378193814773	0.436547066203784	0.105768403925467	0.327033877065405	0.574898326285183	0.538885818058625	0.842692699432373	0.811307101033162	0.744851576732472	2	3	1	3	2	1	1	2	3	9.53540074547153
0.841434293866623	0.799067271943204	0.946932562696748	0.710003475667909	0.628001633689273	0.0108524236595258	0.450794940139167	0.884515384123661	0.574957489049993	2	3	1	3	2	1	1	2	3	13.0007234766064
0.011949034484569	0.0750872025405988	0.0526552373915911	0.665164505573921	0.397063400787301	0.356314981349278	0.520549397822469	0.618618156008888	0.173971778526902	2	3	1	3	2	1	1	2	3	6.0622849749263
0.737988841042388	0.121037743759807	0.0882309991284274	0.533709006963763	0.821195289166644	0.20387264059158	0.494479607411195	0.677851216953713	0.0978878356027417	2	3	1	3	2	1	1	2	3	8.92348580690104
